Id,Query,Time,OriginalIntent,FinalIntent,OriginalScore,Nouns,Verbs,Response,ConversationId
855FBBEF-3927-4FA8-957A-13CB40F64273,Women's refuge,28-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.21301341,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,8CIAW3olKqGHncpMnLMzRs-eu
6C229323-EF24-4762-B56E-4430BE0B268A,How do I contact women's refuge in Brighton,28-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.074522875,womens refuge Brighton women refuges Brightons women's-refuge,contact,,8CIAW3olKqGHncpMnLMzRs-eu
7CA710E2-33C3-4533-AC32-D80F1CB27B9E,I want a home upgrade energy grant,28-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.05811596,home upgrade energy grant homes upgrades energies grants home-upgrade-energy-grant,,,45QWAw9KVL96u7XPnIwtbg-eu
1B5B75C1-21DA-4279-A298-597236C0B753,Lift. Entrapment,28-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.077497974,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,5uKKtrXQD3k2fZYEODWqt3-eu
6C65E0BD-DD83-4BDE-AD66-2079F3C1DE43,I need some information about my rent please,28-Oct-22,LocalGov.Housing.Rent.Pay.Problem.Report,LocalGov.Housing.Rent.Pay.Problem.Report,0.7241613,rent rents ,,{Carousel},8TBAc5Q9YLcBAqJ4ab9Yms-eu
821E9257-A87E-4DB7-A49E-5BB6DA9796BB,Disposing of medical waste,28-Oct-22,LocalGov.Waste.Recycling.DIY.Cost.Query,LocalGov.Waste.Recycling.DIY.Cost.Query,0.7000458,Disposing waste Disposing wastes medical-waste,dispose,{Carousel},Xbng6Trr8kFMCPhRsuLdJ-eu
88904A19-0EE7-4800-A742-C4EAAC40F3B2,Cityfibre request a letter,28-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.10556181,Cityfibre request letter Cityfibres requests letters ,,,26ZQJVxzoi0posurSiqfU-eu
C3CCEB58-A586-434E-A445-B2735D615BD4,Um,28-Oct-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,I40PscUREl54QVF10sWnlB-eu
C3B91C57-7D9A-4373-B95D-24AA4C7A3E48,How do I sell my home to the Council,28-Oct-22,LocalGov.Housing.RightToBuy.Info,LocalGov.Housing.RightToBuy.Info,0.40055093,home Council homes Councils ,sell,{Carousel},4xYW622VudG9tHl9EONNls-eu
8352F5EB-CD21-4F41-9611-E2C479B6E978,Chasing housing application,28-Oct-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.35944372,Chasing housing application Chasing housing applications housing-application,chase house,,I40PscUREl54QVF10sWnlB-eu
2378DD36-9608-4761-B3F9-616ECDAD391F,Can I speak to a person please,28-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.99962384,person people ,speak,,KzU9poQsWqNBbPUB6Gg7vc-eu
B49004A5-8482-4A49-A5FF-15F8E72D6C2F,"Council tax, I've just made a payment which is not reflected on our account",28-Oct-22,LocalGov.Base.Payment.ToCouncil.Problem.Report,LocalGov.Base.Payment.ToCouncil.Problem.Report,0.5019311,Council tax Ive payment account Councils taxes Ives payments accounts Council-tax,,{Carousel},6StzvLKSKtiBWvv45f7wdV-eu
08D7BE8F-29CD-4715-B6E1-2A6D17F5FAAB,How do I get my Council tax refund,28-Oct-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9984034,Council tax refund Councils taxes refunds Council-tax-refund,get,{Carousel},HBODGbK6Pi9JShYI3Wdz3z-eu
AD94359D-CFF0-4412-9374-23BE5B384E22,Help,31-Oct-22,Root.HowDoI,Root.HowDoI,0.94686246,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,EUYDqHoLj8O4CldkisqGks-eu
AFB091CF-0FDC-4468-A46D-DE615EE59840,I want to pay rent and Council tax,31-Oct-22,LocalGov.CouncilTax.Support.Eligible.Who,LocalGov.CouncilTax.Support.Eligible.Who,0.7194024,rent Council tax rents Councils taxes Council-tax,pay,{Carousel},Fpk2bpcMCAvEToTyAAEfTv-eu
B68F882C-13FD-4EEA-8EB5-76EB234B2D38,Ohh need to speak to Ian Olga,31-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.91739106,Ohh Ian Olga Ohh Ians Olgas Ian-Olga,speak,,5vH4ZltPbcS8FAFGUd1yIu-eu
77099A5C-C0B1-4248-86A3-C0DF3E8B3E72,Help,31-Oct-22,Root.HowDoI,Root.HowDoI,0.94686246,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,EUYDqHoLj8O4CldkisqGks-eu
CA5E84E5-CD4A-4207-A03D-B8409D4C4A21,Help,31-Oct-22,Root.HowDoI,Root.HowDoI,0.94686246,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,EUYDqHoLj8O4CldkisqGks-eu
4093F3A3-C56F-419A-B762-EAAA834449C9,Register to vote,31-Oct-22,Root.HowDoI,Root.HowDoI,0.2445148,Register Registers ,vote,,3XYilEYNikMJXY7UptQxn8-eu
4C10088E-A00E-40A6-99A7-DBD5CAFA8045,Housing benefit enquiry,31-Oct-22,LocalGov.CouncilTax.Account.Manage.Info,LocalGov.CouncilTax.Account.Manage.Info,0.66171414,Housing benefit enquiry Housing benefits enquiries Housing-benefit-enquiry,house,{Carousel},HGZnByHXcpPASfYPcyH2Rr-eu
C9F10144-9820-45B0-A8CA-4A811608DE94,Housing query,31-Oct-22,LocalGov.Housing.HousingRegister.Info,LocalGov.Housing.HousingRegister.Info,0.25358596,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,EUYDqHoLj8O4CldkisqGks-eu
97140FBE-35AA-45B5-83DD-B1B72A14A585,To get permission to have electric to my garden shed,31-Oct-22,LocalGov.Travel.Vehicle.Electric.Info,LocalGov.Travel.Vehicle.Electric.Info,0.1468781,permission garden shed permissions gardens sheds garden-shed,get,,24f4DatQuvy2cJG9fsKM3z-eu
B13E9A41-1958-4719-A99A-47A87C5E34DA,Overpaid housing benefit,31-Oct-22,LocalGov.CouncilTax.Account.Manage.Info,LocalGov.CouncilTax.Account.Manage.Info,0.8040939,housing benefit housing benefits Overpaid-housing-benefit,house,{Carousel},I1UxN4KPpaj7bqN27zVOdp-eu
1B136214-7CB3-4724-BB58-F19E8B5DDDAF,We got back to the library,31-Oct-22,LocalGov.Library.Join.Info,LocalGov.Library.Join.Info,0.31992587,library libraries ,,,KaaUoSlGhZH9BM98V77f65-eu
C9D0159F-8774-4841-BD33-A75C86549F56,Moving home,31-Oct-22,LocalGov.CouncilTax.Moving.Out.Info,LocalGov.CouncilTax.Moving.Out.Info,0.7092671,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,AIE8Ms2JTbO8nqqRfkRITS-eu
73D8B060-EA57-4F0C-9EB6-DC23418D1E40,Complaint about high hedges,31-Oct-22,Root.IWantTo,Root.IWantTo,0.17722127,Complaint hedges Complaints hedge high-hedges,,,JzPto4j9wDB88V5FNSpJP1-eu
4DFD7FE2-6E21-4E73-B37E-6E34C57DEB31,My fridge freezer is broken. I need help to get a new one,31-Oct-22,LocalGov.Waste.Bulky.Collection.Request,LocalGov.Waste.Bulky.Collection.Request,0.04871559,fridge freezer one fridges freezers one fridge-freezer,get,,uP7ajC13zOFTZIQjaxfI8-eu
8BCF6279-E3E3-44D1-B3A8-7E37FF89590B,Accommodation,31-Oct-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,8F2RsbKutzW7DBuEumCzTe-eu
B175CCE5-D1C8-4360-9A09-346354442077,How to house my son,31-Oct-22,LocalGov.Housing.Mods.Info,LocalGov.Housing.Mods.Info,0.66211927,son sons ,house,{Carousel},8F2RsbKutzW7DBuEumCzTe-eu
D2277997-FBC1-4438-98D1-EBA3DC33792E,Finance department,31-Oct-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,BnDBPmjBsyKLYarwEkKjrb-eu
0A5B5130-82B3-4CFB-8324-BA226A918033,I'd like to speak to the housing needs team,31-Oct-22,LocalGov.Housing.Contact,LocalGov.Housing.Contact,0.2557289,Id housing needs team Ids housing need teams housing-needs-team,speak house,,IKY1Pm2MytAL1tJy6Ndltq-eu
C33BE544-D54E-4151-AB8F-EE978A4658BC,Speak to someone,31-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.99921304,someone someone ,Speak,,AkxCVAbvXymCUNKQsSIXf6-eu
88371D70-3F39-4D57-BA06-E547FAD5B72D,How do I get someone to come and remove an illegal tent pitched on my property,31-Oct-22,LocalGov.CouncilTax.Discount.Cancel,LocalGov.CouncilTax.Discount.Cancel,0.37065676,someone tent property someone tents properties illegal-tent,get come remove,,4PVEolWNUqs3g1X9jbu6Bc-eu
427A41B4-4457-407D-8B00-E1774F38E565,Want to talk about my Council tax bill,31-Oct-22,LocalGov.CouncilTax.Bill.Request,LocalGov.CouncilTax.Bill.Request,0.85924417,Council tax bill Councils taxes bills Council-tax-bill,talk,{Carousel},6Y1YpZCyVQYLVmjhupLXd5-eu
22E4C7BA-2A19-4D58-9BAA-FD1C05358555,Set up direct debit,31-Oct-22,LocalGov.CouncilTax.Pay.DDebit.Info,LocalGov.CouncilTax.Pay.DDebit.Info,0.9055428,debit debits direct-debit,Set,{Carousel},6pQ9RgEXqFbI9ISpuPvAaj-eu
E99DAB84-750E-4726-9AA3-FDF6ED81A51C,I'd like to make a rent payment over the phone,31-Oct-22,LocalGov.Housing.Rent.Pay.Problem.Report,LocalGov.Housing.Rent.Pay.Problem.Report,0.9201015,Id rent payment phone Ids rents payments phones rent-payment,make,{Carousel},3cDzU9OSOAmGGKC85Wl0yb-eu
6EF2ABA3-5508-4F7B-B4DA-97F8509110FD,Can I have my Council tax bill,31-Oct-22,LocalGov.CouncilTax.Bill.Request,LocalGov.CouncilTax.Bill.Request,0.98087245,Council tax bill Councils taxes bills Council-tax-bill,,{Carousel},AWfCRULKnQABWVS8hYlGIe-eu
0C81046D-7278-4FC8-AB8F-32DA51951167,I want to speak to an agent,31-Oct-22,Base.Person.Transfer,Base.Person.Transfer,1,agent agents ,speak,,Bo8ec6fA31jF9AM2aTMcr3-eu
EE967188-FDE3-4EF4-8596-D28EDBA7CEF9,I need to speak to the leasehold team,31-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9999978,leasehold team leaseholds teams leasehold-team,speak,,FWHq0qYdG7kHhkYrQZbuEQ-eu
51B353FE-B462-4A8B-A599-C750DE5389A7,Cheque the progress of my housing form,31-Oct-22,LocalGov.Housing.Repairs.Cancel,LocalGov.Housing.Repairs.Cancel,0.03510253,Cheque progress housing form Cheques progresses housing forms housing-form,house,,8griMfb4Ay26RWbVw3WT8p-eu
3BAC76EF-DFF1-44E9-97A9-234328F2D25F,I'd like to the telephone for the green badge. I need to know the phone number for the Blue Badges Department,31-Oct-22,LocalGov.Parking.BlueBadge.Moving,LocalGov.Parking.BlueBadge.Moving,0.7076862,,,Your request was a bit too long to understand I'm afraid. Please try using 20 words or less.,G9ZPO91kfhiHUGAW07uBrR-eu
217046DB-F549-49B4-B9F3-FEDD1741D7A8,"I'd like environmental health, please",31-Oct-22,LocalGov.Environ.Pollution.Industrial.Info,LocalGov.Environ.Pollution.Industrial.Info,0.1602874,Id health Ids healths environmental-health,,,Fo8F0HfQ9BIDMzg9RGBA5h-eu
06C0CA03-423E-4524-8DDE-E445532F7479,I want my blue badge back. It's at St. Annes Rd in Eastbourne. Phone number please,31-Oct-22,LocalGov.Parking.BlueBadge.Return,LocalGov.Parking.BlueBadge.Return,0.3625775,badge St. Annes Rd Eastbourne Phone number badges St. Annes Rds Eastbournes Phones numbers Annes-Rd blue-badge Phone-number,,,G9ZPO91kfhiHUGAW07uBrR-eu
C2C82025-A977-486A-B981-CADE8F942894,Cancel tax bill,31-Oct-22,LocalGov.CouncilTax.Discount.Cancel,LocalGov.CouncilTax.Discount.Cancel,0.89673764,tax bill taxes bills tax-bill,Cancel,{Carousel},6lenzrDKImz7j45hgeWdJm-eu
798EBED0-F33B-4A9A-9FEF-F7BA55F4F659,"Good, thank",31-Oct-22,Root.Hello,Root.Hello,0.13540433,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,9Ptb9B6Z0lUA0UlvfUYKOB-eu
B4464FA3-7BDF-4A08-9ACE-C6DD4C77727E,"I'd like a food voucher, please",31-Oct-22,LocalGov.Environ.FoodSafety.Complaints.Info,LocalGov.Environ.FoodSafety.Complaints.Info,0.10190354,Id food voucher Ids foods vouchers food-voucher,,,9Ptb9B6Z0lUA0UlvfUYKOB-eu
793B7F2D-83A7-46B5-B70C-7F1ADA65DA00,How do I Plumb apply for a grant,31-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.05486042,grant grants ,Plumb apply,,GXd7a3ruXm4LIgXyCjhMut-eu
D1930EF9-E201-4C6D-A09F-0BF6BA0486D7,Enquiry about Council house application,31-Oct-22,LocalGov.Housing.HousingRegister.Apply,LocalGov.Housing.HousingRegister.Apply,0.44306892,Enquiry Council house application Enquiries Councils houses applications Council-house-application,,{Carousel},DtKs7UpgvXCJRLtkhvO5uk-eu
B6A04472-4140-4008-A10D-228A4AF21BB9,Housing application form,31-Oct-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.75090194,Housing application form Housing applications forms Housing-application-form,house,{Carousel},4hyjvZMRb5FCz3B6QKCtvX-eu
29EB0441-29C3-4C18-9391-1DF34977E2F9,Give me,31-Oct-22,Root.HowDoI,Root.HowDoI,0.87936306,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,JvrZtK2FvhBAwfRk1oOUAZ-eu
95E18D29-7A73-4577-A6AF-50875E9271EF,Hello missus licence transfer,31-Oct-22,LocalGov.Environ.Animals.Licensing.Apply.Info,LocalGov.Environ.Animals.Licensing.Apply.Info,0.16738154,missus licence transfer missus licences transfers missus-licence-transfer,,,JvrZtK2FvhBAwfRk1oOUAZ-eu
33B52B4F-F9AF-489A-8353-F44AB08CB1D5,"Um, all I need is to get some more recycling bags, please",31-Oct-22,LocalGov.Bin.RecyclingBank.Info,LocalGov.Bin.RecyclingBank.Info,0.119887896,recycling bags recycling bag recycling-bags,get recycle,,69AQ00tOJpWIDdhcpgN0lM-eu
2038ABA8-D405-426E-A579-6845464B95C2,I wanna table for market inside the town,31-Oct-22,LocalGov.Environ.Cleaning.Street.Spillage.Info,LocalGov.Environ.Cleaning.Street.Spillage.Info,0.010746056,market town markets towns wanna-table,wan table,,24pXUZW34QxHt2X6RAg2DK-eu
56CD3760-AC13-4F25-B338-94F9BB207542,And I need help to pay my Council tax. I want to talk with an advisor,31-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.99999946,Council tax advisor Councils taxes advisors Council-tax,pay talk,,9krhlHZHue1KoUbyOVpyNc-eu
C019FDD2-2847-4F91-ABA3-56FEC0F544DA,I have no electricity or gas,31-Oct-22,LocalGov.Housing.Repairs.Electrical.Report,LocalGov.Housing.Repairs.Electrical.Report,0.86958826,electricity gas electricities gases ,,{Carousel},8podNzJxboz3Y4TZdf4FHE-eu
1AAA54FC-7219-4D65-86F5-E708AD1F9176,What football repairs,31-Oct-22,LocalGov.Housing.Repairs.Cancel,LocalGov.Housing.Repairs.Cancel,0.79278666,football repairs footballs repair football-repairs,,{Carousel},DOka0iy5875DmwqgVtLZaH-eu
1D5860A3-DDE5-439C-B70A-C9A5AF04BAB1,Selling a home,31-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.1737314,Selling home Selling homes ,sell,,6uhX20Dx9qrEo3oLswsUpT-eu
DDD01E0C-9C00-4B6C-8D97-941FE6D16D68,Housing application,31-Oct-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.8542605,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,170r6gJjkEPdoKOXDcWX8-eu
514CDD99-9F9A-44A1-9EF4-A00CF26A64C0,I don't know,31-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.88084286,  ,dont,,170r6gJjkEPdoKOXDcWX8-eu
5BFDC512-2C72-447D-B40B-A4C74860F988,Housing benefit,31-Oct-22,LocalGov.CouncilTax.Account.Manage.Info,LocalGov.CouncilTax.Account.Manage.Info,0.8811731,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,Ke7wUPwPYVi7nZNmm4Iwzr-eu
9C6D657B-D0EF-4B08-B817-3BE1520A3C67,Housing benefit enquiry,31-Oct-22,LocalGov.CouncilTax.Account.Manage.Info,LocalGov.CouncilTax.Account.Manage.Info,0.66171414,Housing benefit enquiry Housing benefits enquiries Housing-benefit-enquiry,house,{Carousel},Ke7wUPwPYVi7nZNmm4Iwzr-eu
DD391619-D8C1-4E06-9C61-3EEB149DCBCB,Information on Memorial tree service,31-Oct-22,LocalGov.Register.Memorial.Tree.Info,LocalGov.Register.Memorial.Tree.Info,0.8984613,Memorial tree service Memorials trees services Memorial-tree-service,,{Carousel},EFbZjLeIhUWBf9JsVt9Kg2-eu
C60F1042-C93F-40E4-90A6-EC40C90AC15E,Succession form,31-Oct-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7vGT82f9yYJEWMufsHAdDN-eu
8167F236-4DAA-4743-A02B-08A983C31E39,Speak to an agent,31-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.99929667,agent agents ,Speak,,3rjmpuJgg49HSrbLzdcxaM-eu
480D2EFC-2396-479E-9FD5-FCA30426B943,Patient,31-Oct-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7vGT82f9yYJEWMufsHAdDN-eu
1C248C63-961A-4D6C-AC43-9256610DF36E,Inquiring about housing form,31-Oct-22,LocalGov.Housing.Repairs.Cancel,LocalGov.Housing.Repairs.Cancel,0.16547404,Inquiring housing form Inquiring housing forms housing-form,inquire house,,7vGT82f9yYJEWMufsHAdDN-eu
566F18BB-5AB7-4749-8A52-21F7130EFD7C,"Yeah, less after that",31-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.08502638,  ,,,IeuJaHJq2ZPFamZXQ4Lif3-eu
56FFDF76-B016-4160-AB96-7591768F65F1,Find someone to help,31-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9972674,someone someone ,help,,JXwYisUBrb48CzEGTtZVat-eu
C300BDE9-18B6-4CB0-B0C5-BADFF5A33113,How do I ask somebody to replace update my kitchen,31-Oct-22,LocalGov.Housing.Repairs.Internal.Report,LocalGov.Housing.Repairs.Internal.Report,0.20560922,somebody kitchen somebody kitchens ,ask replace update,,LVfD4RGmqgzGVtwZhR9ZQj-eu
3EE53B93-28FC-4A28-ABCE-4BD18CEC96F3,Speaking to someone about private housing,31-Oct-22,LocalGov.Housing.Repairs.Cancel,LocalGov.Housing.Repairs.Cancel,0.05096578,Speaking someone housing Speaking someone housing private-housing,speak house,,607lcnJo3hK4GQ3khxolsX-eu
F73D9362-17D5-40DF-9366-EF207E268B2E,Would you question,31-Oct-22,Root.IWantTo,Root.IWantTo,0.088401474,  ,question,,RucoVsh0pW8O4QOjezqCZ-eu
FB913699-31DE-4098-9187-8CC79FD88FD9,How do I get my kitchen upgraded,31-Oct-22,LocalGov.Housing.Repairs.Planned.Info,LocalGov.Housing.Repairs.Planned.Info,0.64832395,kitchen kitchens ,get,{Carousel},K85dXsDpS4G8S6OKYQoebU-eu
547A673E-B55E-414A-86F0-AC0A3A966A05,Chasing up report,31-Oct-22,LocalGov.Bin.Household.Lost.Report,LocalGov.Bin.Household.Lost.Report,0.45375046,Chasing report Chasing reports ,chase,{Carousel},4JPwM1UVi9E9n2W2rbYEsv-eu
360BFA5B-3F65-4641-8404-1D9C2BA4C00B,Want to speak to someone about my repairs,31-Oct-22,LocalGov.Housing.Repairs.Cancel,LocalGov.Housing.Repairs.Cancel,0.40729126,someone repairs someone repair ,speak,{Carousel},IPq8NRfMBEL9CrlALABoon-eu
515266AA-72FD-4E42-8867-CDABBE6E63CF,To speak to someone about renting housing,31-Oct-22,LocalGov.Housing.GeneralEnquiry.Make,LocalGov.Housing.GeneralEnquiry.Make,0.20095906,someone renting housing someone renting housing ,speak rent house,,DMaWCEagXTz25ATDUYUbYY-eu
EBD31C99-CF45-4077-9D54-D55CD34449F9,Electoral roll discussion,31-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.077497974,roll discussion rolls discussions Electoral-roll-discussion,,,BFIkUrQPSgYEq2jhJPFcTs-eu
64D1732E-F1FD-42F3-AEB3-2F0FCACA35E8,Setting direct debit payment,31-Oct-22,LocalGov.Housing.Rent.Pay.DDebit.Date.Info,LocalGov.Housing.Rent.Pay.DDebit.Date.Info,0.59318775,Setting debit payment Setting debits payments direct-debit-payment,set,{Carousel},9jllAHCgIej4uKOiJbIIW2-eu
EC149199-24E4-4AEA-84BA-5E761E52E8FF,I wanna talk to somebody,31-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9986979,somebody somebody ,wan talk,,Lr5g2zW4Ei8FQnDae0Y2VL-eu
5FED4747-527A-47FE-A957-CA5C7F901F6A,How do I get a referral to sanctuary housing,31-Oct-22,LocalGov.Housing.HousingRegister.Info,LocalGov.Housing.HousingRegister.Info,0.07114081,referral sanctuary housing referrals sanctuaries housing sanctuary-housing,get house,,6UowcpzXU9t1QUKKZggXnh-eu
316D56D6-87AB-46F4-8480-98EFAD171F57,Tax payment,31-Oct-22,LocalGov.Base.Invoice.Pay,LocalGov.Base.Invoice.Pay,0.5958892,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,D4pqZgCGj07E9wBpBdTe1y-eu
